rank_test_macro_f1,param_n_estimators,param_learning_rate,param_estimator__max_depth,param_estimator__min_samples_leaf,param_estimator__criterion,param_estimator__class_weight,mean_test_macro_f1,std_test_macro_f1,mean_test_f1_g,std_test_f1_g,mean_test_f1_b,std_test_f1_b,mean_test_recall_b,std_test_recall_b,mean_test_accuracy,std_test_accuracy,mean_test_roc_auc,std_test_roc_auc,mean_train_macro_f1,std_train_macro_f1
288,50,0.5,1,5,entropy,,0.915889739209154,0.018914364959809214,0.9448986441739213,0.012509828842374457,0.8868808342443865,0.025446050073558563,0.8095384615384615,0.02967915212747689,0.9259154929577464,0.016699183019069103,0.956591452991453,0.023432054645143245,0.9431903688325743,0.0053979127154229894
291,100,1.0,3,2,gini,balanced,0.91587808006055,0.027326118193508213,0.944931390687635,0.015996426031268038,0.886824769433465,0.038673622139029494,0.8178461538461539,0.06348908493060397,0.9259557344064386,0.02274122560959274,0.9728615384615384,0.017428795604117222,1.0,0.0
292,100,1.5,3,1,gini,balanced,0.915837608275166,0.02745837653902937,0.9448504471168672,0.016267929473923623,0.886824769433465,0.038673622139029494,0.8172307692307692,0.05485559310293305,0.9258752515090544,0.02297980519476587,0.9749606837606837,0.014896595491444889,1.0,0.0
293,200,0.1,1,1,gini,,0.915690834518682,0.02667611633009759,0.9450377487989019,0.016588673310785798,0.8863439202384622,0.036768344993935435,0.8095384615384615,0.04648496607512924,0.9259154929577464,0.02288581815640506,0.9558837606837607,0.020626891942215956,0.9297622942489294,0.009244229966054798
293,200,0.1,1,2,gini,,0.915690834518682,0.02667611633009759,0.9450377487989019,0.016588673310785798,0.8863439202384622,0.036768344993935435,0.8095384615384615,0.04648496607512924,0.9259154929577464,0.02288581815640506,0.9558837606837607,0.020626891942215956,0.9297622942489294,0.009244229966054798
293,200,0.1,1,5,gini,,0.915690834518682,0.02667611633009759,0.9450377487989019,0.016588673310785798,0.8863439202384622,0.036768344993935435,0.8095384615384615,0.04648496607512924,0.9259154929577464,0.02288581815640506,0.9558837606837607,0.020626891942215956,0.9297622942489294,0.009244229966054798
296,50,1.5,3,1,entropy,balanced,0.9154952455199927,0.03982039552146251,0.9448811750893512,0.023435241850267033,0.8861093159506342,0.05626195703724606,0.8246153846153847,0.08308831830680684,0.9257947686116701,0.033185266268929856,0.9727179487179487,0.01105317703757635,1.0,0.0
297,50,0.1,2,5,entropy,,0.9153862613426735,0.019671148952103513,0.9452155655095185,0.012004773075995788,0.8855569571758286,0.027374197486815677,0.8015384615384615,0.035909155596049604,0.9259154929577464,0.016699183019069103,0.9601948717948717,0.017888712394129376,0.9389641502065054,0.005407844769391496
298,25,0.1,3,1,gini,balanced,0.9145928085771212,0.04342179200095549,0.9414100536448423,0.02964033164243308,0.8877755635094001,0.057327323297842334,0.8489230769230769,0.0593168206084968,0.9230583501006038,0.03899780501146056,0.9508205128205128,0.02665989394599096,0.9748889889652739,0.0031893026020790465
299,50,0.1,3,1,gini,,0.9144489288757589,0.04827113983570518,0.9414464238939784,0.03397091604995676,0.8874514338575393,0.06271306926335357,0.8412307692307692,0.05662207318350003,0.9230181086519114,0.043966724735690584,0.9576136752136751,0.022686396384273447,0.9859193556150991,0.007299802230840239
300,25,1.0,3,5,entropy,balanced,0.9143039700047101,0.01907502355778386,0.9415996584359212,0.013362959480355017,0.8870082815734989,0.024898363414105097,0.8412307692307692,0.025417694065308766,0.9230181086519116,0.017332623077869494,0.968157264957265,0.01889647339703659,1.0,0.0
301,25,0.1,3,1,gini,,0.9140343776931124,0.040896731650212015,0.9417846395197117,0.028182698121011162,0.886284115866513,0.053699360235730416,0.8332307692307692,0.046922824715589534,0.9230181086519114,0.03690046493684618,0.9588581196581197,0.024200633123586633,0.9660283739511192,0.006046392564200131
301,25,0.1,3,2,gini,,0.9140343776931124,0.040896731650212015,0.9417846395197117,0.028182698121011162,0.886284115866513,0.053699360235730416,0.8332307692307692,0.046922824715589534,0.9230181086519114,0.03690046493684618,0.9562017094017093,0.0250543070605935,0.9652195747405603,0.006454910875405337
303,25,1.5,3,2,gini,balanced,0.9138977848069789,0.04339047408643351,0.9418837595615368,0.02805927942957483,0.8859118100524206,0.05874836687372638,0.8409230769230769,0.06750743987050482,0.9230181086519116,0.037990485198489354,0.9601025641025641,0.025654514970259484,1.0,0.0
304,50,0.5,3,2,gini,,0.9138788246260695,0.026248834969095403,0.9418728130481538,0.017648446335737665,0.8858848362039851,0.035037201005031035,0.8332307692307692,0.039519001496621096,0.9230181086519116,0.023352040209437118,0.9639726495726496,0.02571078737855182,1.0,0.0
305,25,1.5,3,5,entropy,,0.9138486121603432,0.023192337708703173,0.9418721652190317,0.01383262249864636,0.8858250591016548,0.032610630715166386,0.8409230769230769,0.05724730943782269,0.9230181086519116,0.019546162687870943,0.9625367521367523,0.02300080285214162,1.0,0.0
306,200,0.1,3,1,entropy,balanced,0.9136131554777945,0.0329729381274246,0.9422026702936506,0.022106786916821032,0.8850236406619386,0.0439339870384795,0.8255384615384616,0.047324637365490155,0.9230985915492959,0.029349619961693597,0.9597333333333333,0.022800649763320965,0.9929132138587444,0.010722448828366704
307,100,0.1,3,1,gini,,0.9135873295335861,0.03458746221025082,0.9421145295574588,0.02329388586348246,0.8850601295097131,0.045929899159012307,0.8252307692307692,0.04134542038705433,0.9230181086519114,0.030878488422351438,0.9615042735042735,0.021282736404720563,0.9992254792519397,0.0015490414961204734
308,100,1.0,2,5,gini,,0.9135551820236077,0.03214695590390115,0.9422857391618003,0.020214309831935666,0.8848246248854151,0.04411697541106803,0.8338461538461539,0.07158063273154633,0.923138832997988,0.0277689323372013,0.9705777777777778,0.020706341844772908,1.0,0.0
309,100,1.5,3,5,entropy,balanced,0.9134837477211377,0.019712753758914184,0.9422235340896181,0.012574502248880707,0.884743961352657,0.02719144083125577,0.8258461538461539,0.05216632480620981,0.9230985915492959,0.017028553093767832,0.9753162393162393,0.017246011437781483,1.0,0.0
310,25,1.0,2,5,gini,,0.9134516717980524,0.0246588746315065,0.9422524052065648,0.0157634518724385,0.8846509383895402,0.03363448137482565,0.8252307692307692,0.04134542038705433,0.9230583501006036,0.021438383939000133,0.9740307692307691,0.015525954365740422,1.0,0.0
311,200,1.0,2,5,gini,,0.9134184980474791,0.02846414771162611,0.9423427636193594,0.018261405935588854,0.8844942324755991,0.038693519800562494,0.8255384615384616,0.053662103031610196,0.9230985915492959,0.024829462996854554,0.974468376068376,0.019945129200627364,1.0,0.0
312,25,1.0,3,5,entropy,,0.9133189885959695,0.02125851298201207,0.9423714984758765,0.01485325816713027,0.8842664787160623,0.02786865371865742,0.8178461538461539,0.038351843571404,0.9230985915492959,0.019277040061391568,0.964765811965812,0.00971853669225329,1.0,0.0
313,100,1.0,3,2,gini,,0.9132249089625027,0.025664101968208987,0.9424233833666558,0.014930359524712592,0.8840264345583495,0.036441017780458794,0.8255384615384616,0.05932639633228323,0.9230985915492959,0.021289361817342475,0.9689641025641027,0.02003631621379278,1.0,0.0
314,100,1.5,2,5,entropy,,0.9129991372561242,0.024883447900783555,0.9425197447604269,0.01562746658285275,0.8834785297518216,0.03427165646477285,0.8172307692307692,0.048673772143471225,0.9230583501006036,0.02143838393900014,0.968957264957265,0.018455307590498637,1.0,0.0
315,200,1.5,1,1,gini,,0.9129849960238247,0.03884727143604632,0.9424772384244606,0.024257622277068486,0.8834927536231885,0.05346565972272503,0.8249230769230769,0.07050385024527586,0.9230181086519114,0.03341775506181914,0.9635487179487179,0.017566268421373255,1.0,0.0
315,200,1.5,1,2,gini,,0.9129849960238247,0.03884727143604632,0.9424772384244606,0.024257622277068486,0.8834927536231885,0.05346565972272503,0.8249230769230769,0.07050385024527586,0.9230181086519114,0.03341775506181914,0.9635487179487179,0.017566268421373255,1.0,0.0
315,200,1.5,1,5,gini,,0.9129849960238247,0.03884727143604632,0.9424772384244606,0.024257622277068486,0.8834927536231885,0.05346565972272503,0.8249230769230769,0.07050385024527586,0.9230181086519114,0.03341775506181914,0.9635487179487179,0.017566268421373255,1.0,0.0
318,200,1.5,3,1,gini,balanced,0.9129550970599434,0.02542295609029309,0.9426083972426966,0.015108584942535211,0.88330179687719,0.03581540857978009,0.8175384615384615,0.05389097036044659,0.9230985915492959,0.021289361817342475,0.9749880341880341,0.012889235298797645,1.0,0.0
319,200,1.0,2,2,gini,,0.912948193931572,0.025195356147480544,0.942569326542162,0.015420196919981978,0.8833270613209823,0.035031690582665614,0.8172307692307692,0.048673772143471225,0.9230583501006036,0.021438383939000133,0.9727589743589743,0.01452939808031388,1.0,0.0
320,50,1.0,1,1,entropy,,0.9128024554014924,0.025350076145942813,0.9425463071867076,0.015480086763067894,0.8830586036162774,0.03560323487876921,0.8169230769230769,0.06087332856167399,0.9230583501006036,0.021438383939000133,0.9525264957264957,0.026531444136008598,0.9668200838568144,0.00976890476641587
320,50,1.0,1,2,entropy,,0.9128024554014924,0.025350076145942813,0.9425463071867076,0.015480086763067894,0.8830586036162774,0.03560323487876921,0.8169230769230769,0.06087332856167399,0.9230583501006036,0.021438383939000133,0.9525264957264957,0.026531444136008598,0.9668200838568144,0.00976890476641587
320,50,1.0,1,5,entropy,,0.9128024554014924,0.025350076145942813,0.9425463071867076,0.015480086763067894,0.8830586036162774,0.03560323487876921,0.8169230769230769,0.06087332856167399,0.9230583501006036,0.021438383939000133,0.9525264957264957,0.026531444136008598,0.9668200838568144,0.00976890476641587
323,100,1.5,3,2,gini,,0.912544597522478,0.02555487216516731,0.9428743546895049,0.015004256269766321,0.882214840355451,0.03613193565494134,0.8098461538461539,0.05737945945078173,0.9230985915492959,0.021289361817342475,0.9741333333333333,0.01190713034641092,1.0,0.0
323,200,1.5,3,2,gini,,0.912544597522478,0.02555487216516731,0.9428743546895049,0.015004256269766321,0.882214840355451,0.03613193565494134,0.8098461538461539,0.05737945945078173,0.9230985915492959,0.021289361817342475,0.9751658119658119,0.013576353775569963,1.0,0.0
323,200,1.0,3,2,gini,balanced,0.912544597522478,0.02555487216516731,0.9428743546895049,0.015004256269766321,0.882214840355451,0.03613193565494134,0.8098461538461539,0.05737945945078173,0.9230985915492959,0.021289361817342475,0.9746256410256411,0.01604383505101355,1.0,0.0
326,50,1.5,3,2,gini,,0.912474968644398,0.0294697411134324,0.942920110809386,0.017693554347798065,0.8820298264794102,0.04127515777903714,0.8098461538461539,0.06270886992175752,0.9230985915492959,0.024829462996854554,0.9718837606837607,0.004867953501299854,1.0,0.0
327,200,1.5,2,1,gini,balanced,0.9124096915711982,0.03278247063757042,0.9429668616275253,0.020120333918246417,0.8818525215148713,0.04548325445530548,0.8098461538461539,0.06761954130918005,0.9230985915492959,0.02792431805496095,0.9759179487179488,0.020507139954190026,1.0,0.0
327,200,1.5,2,2,gini,balanced,0.9124096915711982,0.03278247063757042,0.9429668616275253,0.020120333918246417,0.8818525215148713,0.04548325445530548,0.8098461538461539,0.06761954130918005,0.9230985915492959,0.02792431805496095,0.9723623931623931,0.021981109841417722,1.0,0.0
329,25,1.0,1,1,entropy,,0.9103485069317381,0.04172903153799614,0.9400540906442346,0.027472942256005946,0.8806429232192414,0.05600224489489705,0.8255384615384616,0.06449512618620998,0.9202012072434608,0.036860727682268654,0.952868376068376,0.03219902749482107,0.9507908484769437,0.0050929994909521955
329,25,1.0,1,2,entropy,,0.9103485069317381,0.04172903153799614,0.9400540906442346,0.027472942256005946,0.8806429232192414,0.05600224489489705,0.8255384615384616,0.06449512618620998,0.9202012072434608,0.036860727682268654,0.952868376068376,0.03219902749482107,0.9507908484769437,0.0050929994909521955
329,25,1.0,1,5,entropy,,0.9103485069317381,0.04172903153799614,0.9400540906442346,0.027472942256005946,0.8806429232192414,0.05600224489489705,0.8255384615384616,0.06449512618620998,0.9202012072434608,0.036860727682268654,0.952868376068376,0.03219902749482107,0.9507908484769437,0.0050929994909521955
332,50,1.5,2,1,entropy,balanced,0.9103387516920449,0.024709881612274547,0.9400973422416186,0.015522179394366186,0.8805801611424711,0.03395526589761171,0.8255384615384616,0.053662103031610196,0.920241448692153,0.021321740862369144,0.9627145299145299,0.01706778979429585,1.0,0.0
332,50,1.5,2,2,entropy,balanced,0.9103387516920449,0.024709881612274547,0.9400973422416186,0.015522179394366186,0.8805801611424711,0.03395526589761171,0.8255384615384616,0.053662103031610196,0.920241448692153,0.021321740862369144,0.9627145299145299,0.01706778979429585,1.0,0.0
334,50,1.5,1,1,gini,,0.9102000821585859,0.02302718640791927,0.940052132659242,0.014007025419570085,0.8803480316579299,0.03210676869386559,0.8249230769230769,0.049099825859246,0.9201609657947687,0.019569677574304927,0.9593777777777778,0.0172856323696807,1.0,0.0
334,50,1.5,1,2,gini,,0.9102000821585859,0.02302718640791927,0.940052132659242,0.014007025419570085,0.8803480316579299,0.03210676869386559,0.8249230769230769,0.049099825859246,0.9201609657947687,0.019569677574304927,0.9593777777777778,0.0172856323696807,1.0,0.0
334,50,1.5,1,5,gini,,0.9102000821585859,0.02302718640791927,0.940052132659242,0.014007025419570085,0.8803480316579299,0.03210676869386559,0.8249230769230769,0.049099825859246,0.9201609657947687,0.019569677574304927,0.9593777777777778,0.0172856323696807,1.0,0.0
337,25,1.0,2,1,gini,balanced,0.9100207222775335,0.027948820205691897,0.940135577372604,0.01650648184705217,0.879905867182463,0.03946799452174625,0.8249230769230769,0.06075189626183106,0.9201609657947687,0.023371726219616362,0.9595555555555556,0.022007854938915435,1.0,0.0
337,25,1.0,2,2,gini,balanced,0.9100207222775335,0.027948820205691897,0.940135577372604,0.01650648184705217,0.879905867182463,0.03946799452174625,0.8249230769230769,0.06075189626183106,0.9201609657947687,0.023371726219616362,0.9593777777777778,0.022278329170233646,1.0,0.0
339,200,1.5,2,1,gini,,0.9099509875521367,0.034050164336589375,0.9404138468279859,0.021181956123949023,0.8794881282762874,0.04693985987993555,0.8178461538461539,0.06348908493060397,0.920281690140845,0.02922936732392566,0.9762666666666666,0.012500192591108945,1.0,0.0
340,100,1.5,2,1,gini,,0.9099358698138372,0.02708849335320677,0.9402315937142365,0.017039099915680842,0.8796401459134378,0.03722637369224505,0.8172307692307692,0.048673772143471225,0.9201609657947687,0.023371726219616362,0.9700512820512822,0.018924588610006912,1.0,0.0
340,100,1.5,2,2,gini,,0.9099358698138372,0.02708849335320677,0.9402315937142365,0.017039099915680842,0.8796401459134378,0.03722637369224505,0.8172307692307692,0.048673772143471225,0.9201609657947687,0.023371726219616362,0.9700512820512822,0.018924588610006912,1.0,0.0
342,100,1.5,3,1,entropy,,0.9098850338223585,0.0342234592565262,0.9402819393684295,0.021545939977336316,0.8794881282762874,0.04693985987993554,0.8172307692307692,0.05485559310293305,0.9201609657947687,0.029542650502783256,0.9755008547008547,0.013433236943265231,1.0,0.0
343,200,1.0,2,1,gini,,0.9098758196862994,0.02080553514027051,0.9403252872714747,0.012039463278023313,0.8794263521011241,0.02959442411427559,0.8172307692307692,0.048673772143471225,0.9202012072434608,0.01724786234495301,0.9724034188034189,0.016257212271371686,1.0,0.0
344,200,1.0,2,5,gini,balanced,0.9097313455248438,0.022303901823843914,0.9405136726510855,0.014138989461284225,0.8789490183986022,0.03051732916749505,0.8095384615384615,0.03899810342831965,0.920241448692153,0.019312793178118952,0.9704273504273505,0.018742652394317036,1.0,0.0
345,25,0.5,2,5,entropy,balanced,0.909666691794105,0.03883341498507854,0.9404625870426416,0.024226098996780576,0.8788707965455685,0.05348249935527037,0.8172307692307692,0.07020780650806974,0.9202012072434608,0.03337387130799621,0.9612820512820515,0.020970160976943732,0.949429255874343,0.016626425155826692
345,50,0.5,2,5,entropy,balanced,0.909666691794105,0.03883341498507854,0.9404625870426416,0.024226098996780576,0.8788707965455685,0.05348249935527037,0.8172307692307692,0.07020780650806974,0.9202012072434608,0.03337387130799621,0.9612820512820515,0.020970160976943732,0.949429255874343,0.016626425155826692
345,100,0.5,2,5,entropy,balanced,0.909666691794105,0.03883341498507854,0.9404625870426416,0.024226098996780576,0.8788707965455685,0.05348249935527037,0.8172307692307692,0.07020780650806974,0.9202012072434608,0.03337387130799621,0.9612820512820515,0.020970160976943732,0.949429255874343,0.016626425155826692
345,200,0.5,2,5,entropy,balanced,0.909666691794105,0.03883341498507854,0.9404625870426416,0.024226098996780576,0.8788707965455685,0.05348249935527037,0.8172307692307692,0.07020780650806974,0.9202012072434608,0.03337387130799621,0.9612820512820515,0.020970160976943732,0.949429255874343,0.016626425155826692
349,25,1.5,3,1,entropy,,0.9096084779073733,0.031400277488077104,0.9403663473685258,0.019152860307714438,0.878850608446221,0.0437265909429348,0.8169230769230769,0.06087332856167399,0.9201207243460765,0.02666584347207937,0.9621880341880342,0.01954168416043354,1.0,0.0
350,200,1.5,3,1,entropy,,0.9095547896378967,0.02923049672331316,0.9405516596540441,0.018030953102886074,0.8785579196217495,0.04045715103150811,0.8095384615384615,0.05292307692307693,0.9202012072434608,0.024980379655148283,0.9761846153846154,0.017129448408397516,1.0,0.0
351,50,1.5,2,1,gini,,0.9093226609443841,0.027994058930095156,0.9405862036433146,0.01651858718255336,0.8780591182454536,0.03956184576705877,0.8092307692307692,0.05950486032558067,0.9201609657947687,0.023371726219616362,0.9596923076923076,0.026737490870927024,1.0,0.0
351,50,1.5,2,2,gini,,0.9093226609443841,0.027994058930095156,0.9405862036433146,0.01651858718255336,0.8780591182454536,0.03956184576705877,0.8092307692307692,0.05950486032558067,0.9201609657947687,0.023371726219616362,0.9596923076923076,0.026737490870927024,1.0,0.0
353,25,1.5,3,2,entropy,balanced,0.9090388256303218,0.03753055526619108,0.940613400983519,0.021544648650840204,0.8774642502771247,0.053598352659856276,0.8166153846153847,0.0869109589919442,0.9201207243460765,0.030918686376706084,0.9505914529914529,0.025767368729766614,1.0,0.0
354,100,1.5,1,1,gini,,0.9090043873316584,0.031771970430872806,0.9407264888899828,0.018862146408651574,0.8772822857733343,0.04470362843971702,0.8086153846153845,0.06982378496433407,0.9201207243460765,0.02666584347207937,0.960382905982906,0.02301525054427183,1.0,0.0
354,100,1.5,1,2,gini,,0.9090043873316584,0.031771970430872806,0.9407264888899828,0.018862146408651574,0.8772822857733343,0.04470362843971702,0.8086153846153845,0.06982378496433407,0.9201207243460765,0.02666584347207937,0.960382905982906,0.02301525054427183,1.0,0.0
354,100,1.5,1,5,gini,,0.9090043873316584,0.031771970430872806,0.9407264888899828,0.018862146408651574,0.8772822857733343,0.04470362843971702,0.8086153846153845,0.06982378496433407,0.9201207243460765,0.02666584347207937,0.960382905982906,0.02301525054427183,1.0,0.0
357,100,1.5,2,1,gini,balanced,0.9087162600127463,0.0382303215120151,0.9410768272632641,0.022771326292064586,0.8763556927622285,0.05375463558386202,0.8018461538461539,0.07915769595183,0.920241448692153,0.03203194038503745,0.9820717948717949,0.015939656828170404,1.0,0.0
357,100,1.5,2,2,gini,balanced,0.9087162600127463,0.0382303215120151,0.9410768272632641,0.022771326292064586,0.8763556927622285,0.05375463558386202,0.8018461538461539,0.07915769595183,0.920241448692153,0.03203194038503745,0.9817162393162391,0.015971958772089078,1.0,0.0
359,50,1.5,3,1,gini,,0.9075013046323115,0.01731491000136832,0.9375852922820886,0.009277565875735746,0.8774173169825344,0.025476861120972343,0.8338461538461539,0.0715806327315463,0.9173843058350102,0.01395606858747855,0.9594666666666667,0.019234536838910552,1.0,0.0
360,25,1.5,3,5,entropy,balanced,0.90714202162125,0.012711969347613643,0.9379483458429728,0.007561600041222587,0.8763356973995272,0.017988376802922257,0.8175384615384615,0.03137254669915293,0.9173843058350102,0.01063669109061561,0.9532239316239316,0.015188915221020545,1.0,0.0
361,25,1.0,3,5,gini,balanced,0.9070265995219412,0.02341124930984582,0.9379119551945638,0.01283466975866599,0.8761412438493184,0.034068914201840404,0.8258461538461539,0.07267272833592381,0.9173843058350102,0.018921869795050783,0.9652581196581197,0.017853126319104864,1.0,0.0
362,25,0.5,3,2,gini,,0.9069033528565473,0.03358071011588744,0.9379362995235395,0.021684240793971885,0.8758704061895551,0.04569143224392207,0.8172307692307692,0.05485559310293305,0.9173038229376257,0.02928073552113902,0.9585743589743589,0.031411551296060554,1.0,0.0
363,50,1.5,2,5,entropy,balanced,0.9067475767850806,0.029007344650495055,0.9381675176802151,0.01757916103099769,0.8753276358899459,0.04053299516739592,0.8175384615384615,0.06468567605266666,0.9173843058350102,0.024554737134095516,0.9615794871794872,0.020906539467471202,1.0,0.0
364,25,1.5,2,1,entropy,,0.9067167037669723,0.012345943034479504,0.9381237543367537,0.00827278381936442,0.8753096531971911,0.016861900247995845,0.8092307692307692,0.031318180061537144,0.9173440643863179,0.01091085122310231,0.961476923076923,0.015560842907178362,1.0,0.0
364,25,1.5,2,2,entropy,,0.9067167037669723,0.012345943034479504,0.9381237543367537,0.00827278381936442,0.8753096531971911,0.016861900247995845,0.8092307692307692,0.031318180061537144,0.9173440643863179,0.01091085122310231,0.961476923076923,0.015560842907178362,1.0,0.0
366,25,1.0,2,5,gini,balanced,0.9066872397394613,0.025464102320024978,0.9380785413744739,0.014898848349567026,0.8752959381044487,0.03610815723682553,0.8169230769230769,0.05536751872874126,0.9173038229376258,0.02119429657603122,0.963111111111111,0.02333227510827852,1.0,0.0
367,200,1.5,2,2,gini,,0.9066175050140647,0.03203486738609256,0.9383568108298558,0.019983288642939512,0.8748781991982731,0.04410867691914498,0.8098461538461539,0.05737945945078173,0.9174245472837022,0.027531915814762876,0.9727111111111111,0.01742222222222223,1.0,0.0
368,25,0.5,2,1,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
368,50,0.5,2,1,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
368,100,0.5,2,1,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
368,200,0.5,2,1,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
368,25,0.5,2,2,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
368,50,0.5,2,2,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
368,100,0.5,2,2,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
368,200,0.5,2,2,entropy,balanced,0.9063984863292329,0.03416908451744582,0.9383588002263725,0.021108493351677513,0.8744381724320933,0.04727065950508024,0.8092307692307692,0.05950486032558067,0.9173440643863179,0.02921883899068705,0.9611042735042735,0.020817704609012663,0.949429255874343,0.016626425155826692
376,50,1.5,3,5,entropy,,0.9063521025041791,0.01259161108665126,0.9384010906081113,0.008061646995616095,0.8743031144002467,0.017321924289165,0.8015384615384615,0.025484651373352183,0.9173440643863179,0.01091085122310231,0.9700102564102563,0.015307237892151443,1.0,0.0
377,25,1.5,2,5,entropy,,0.9062132259004919,0.013129598929382395,0.9384406756723507,0.007768650161644797,0.8739857761286333,0.01885553661886796,0.8012307692307692,0.037209148203891616,0.9173440643863179,0.01091085122310231,0.9585025641025642,0.018072719723061233,1.0,0.0
378,100,1.5,2,1,entropy,,0.905929252724922,0.016247590324063026,0.9387206047032475,0.010188709671246137,0.8731379007465965,0.02246009901471942,0.7935384615384615,0.030497259552895662,0.9173843058350102,0.01395606858747855,0.9598769230769232,0.017228782954299048,1.0,0.0
379,50,1.5,3,2,entropy,balanced,0.905648263530488,0.03675912426121958,0.9387007274018414,0.021701624663383996,0.8725957996591346,0.0519413692893993,0.8012307692307692,0.0722808460801281,0.9173038229376258,0.030643011041999697,0.9590700854700854,0.030688124061822003,1.0,0.0
380,25,1.5,1,1,gini,,0.9055921576217683,0.03345637255863073,0.9387096774193548,0.019636540180376028,0.8724746378241818,0.04729741422925786,0.8009230769230768,0.06805219020513577,0.9172635814889336,0.02787585306197049,0.9522940170940171,0.030759319201334148,0.9805300725945706,0.010801537501626756
380,25,1.5,1,2,gini,,0.9055921576217683,0.03345637255863073,0.9387096774193548,0.019636540180376028,0.8724746378241818,0.04729741422925786,0.8009230769230768,0.06805219020513577,0.9172635814889336,0.02787585306197049,0.9522940170940171,0.030759319201334148,0.9805300725945706,0.010801537501626756
380,25,1.5,1,5,gini,,0.9055921576217683,0.03345637255863073,0.9387096774193548,0.019636540180376028,0.8724746378241818,0.04729741422925786,0.8009230769230768,0.06805219020513577,0.9172635814889336,0.02787585306197049,0.9522940170940171,0.030759319201334148,0.9805300725945706,0.010801537501626756
383,25,0.5,2,5,gini,balanced,0.9048263572037023,0.04555173872128072,0.9349142258574983,0.03200505934362019,0.8747384885499067,0.059159120841849454,0.8326153846153845,0.05409087247592797,0.9143661971830985,0.04151517396914229,0.9519863247863249,0.027881188498205516,0.9813353954003178,0.012847317835181268
384,25,1.0,3,5,gini,,0.9045562817697114,0.02394446311728048,0.9352807931501076,0.014134838491726275,0.8738317703893153,0.03408019658810908,0.834153846153846,0.07451237933763903,0.9145674044265594,0.02001080640327844,0.9635965811965811,0.02128386111138895,1.0,0.0
385,200,0.1,1,1,entropy,,0.9044924539008182,0.03380631504131726,0.9394627168931322,0.01941327740821317,0.8695221909085042,0.04822072775170495,0.7775384615384616,0.06563012730040567,0.9173440643863178,0.027786829594296437,0.9446700854700856,0.029825909073672947,0.9186013554322763,0.0069812963641322535
385,200,0.1,1,2,entropy,,0.9044924539008182,0.03380631504131726,0.9394627168931322,0.01941327740821317,0.8695221909085042,0.04822072775170495,0.7775384615384616,0.06563012730040567,0.9173440643863178,0.027786829594296437,0.9446700854700856,0.029825909073672947,0.9186013554322763,0.0069812963641322535
385,200,0.1,1,5,entropy,,0.9044924539008182,0.03380631504131726,0.9394627168931322,0.01941327740821317,0.8695221909085042,0.04822072775170495,0.7775384615384616,0.06563012730040567,0.9173440643863178,0.027786829594296437,0.9446700854700856,0.029825909073672947,0.9186013554322763,0.0069812963641322535
388,25,1.5,1,1,entropy,,0.9044658706706518,0.02699271872090548,0.93528094769051,0.018255486474743052,0.8736507936507936,0.035921445045539804,0.8252307692307692,0.04134542038705433,0.9144466800804828,0.024098345519812398,0.941965811965812,0.03013277555198346,0.9740464131400353,0.007102694009265075
388,25,1.5,1,2,entropy,,0.9044658706706518,0.02699271872090548,0.93528094769051,0.018255486474743052,0.8736507936507936,0.035921445045539804,0.8252307692307692,0.04134542038705433,0.9144466800804828,0.024098345519812398,0.941965811965812,0.03013277555198346,0.9740464131400353,0.007102694009265075
