seed,threshold,accuracy,macro_f1,f1_g,f1_b,recall_g,recall_b,precision_g,precision_b
4,0.64,0.43661971830985913,0.3931623931623932,0.23076923076923078,0.5555555555555556,0.13043478260869565,1.0,1.0,0.38461538461538464
4,0.66,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.68,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.7,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.72,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.74,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.76,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.78,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.8,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.82,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.84,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.86,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.88,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
4,0.9,0.352112676056338,0.2604166666666667,0.0,0.5208333333333334,0.0,1.0,0.0,0.352112676056338
